SquareFootage,Bedrooms,Bathrooms,Price
2653,3,1,497545
1386,2,4,318604
2856,3,3,547989
1935,3,3,408452
1512,3,3,375400
2378,5,2,478646
1776,2,2,346043
1959,5,4,450738
1797,2,3,368379
1591,2,1,321847
2361,3,2,464666
1856,4,2,373216
1281,4,1,314160
2275,1,3,442992
1397,1,3,327886
1423,5,1,330650
2596,4,2,497406
1401,3,2,333480
841,1,1,181854
2311,5,4,516661
1848,4,2,386229
1891,3,2,401298
1842,3,1,381253
2115,6,1,439965
1623,3,4,378683
2738,4,3,545128
1261,1,4,303884
2222,4,4,493809
2321,1,1,423827
1620,1,1,321105
1488,4,4,368520
2508,2,4,521780
1504,4,2,341106
1696,1,1,330953
2443,5,3,520272
2017,6,4,468985
1101,5,1,283528
2873,5,1,552085
1734,6,2,403561
1798,4,1,378378
2127,6,4,500679
2312,1,2,443936
2980,2,2,547874
1169,1,2,262696
2412,4,3,510282
2371,6,4,533065
1931,6,4,474491
2393,2,4,486726
2467,4,1,487453
1309,5,2,315072
2874,2,3,550510
1220,2,2,291424
1432,2,2,314270
1869,5,2,431164
2962,2,3,570921
1845,4,3,414863
1984,4,1,401132
2716,1,4,534405
1849,3,4,404416
1410,5,4,382702
1791,2,2,381274
2685,5,2,539958
2035,5,2,443296
2965,2,3,562295
2368,3,3,460171
1677,6,3,396351
2025,4,1,394852
1573,5,2,365598
1665,2,2,362954
4239,2,3,743658
2509,5,3,509441
2430,6,4,526966
1688,4,2,358592
2784,4,3,547185
2549,6,2,516628
2940,6,3,588592
2916,3,3,585323
1260,5,3,335994
1445,2,3,329608
1498,4,1,329595
1528,5,2,370002
2161,3,2,434453
1716,4,3,414344
3036,2,4,588526
2952,2,1,533667
1996,4,2,421869
2977,1,1,515990
2744,4,2,539141
1774,3,2,368342
995,5,1,277846
1891,5,2,407643
1677,2,3,361758
2103,6,4,492405
2044,4,2,410173
2031,3,1,406048
2261,4,4,480379
1393,6,4,372222
2205,4,3,483223
1780,1,4,379780
2099,4,2,448799
2478,4,2,493118
1387,3,3,347960
1859,2,2,363391
1940,5,1,392142
1742,5,3,416911
2449,1,4,505107
1639,5,1,360343
1722,4,4,403705
1645,3,4,388190
2546,6,3,525883
1753,4,2,370717
2230,6,1,477098
2987,4,4,596924
1962,4,4,456571
2556,3,1,475468
2835,1,2,518095
2513,2,4,503647
1991,2,3,422022
2321,2,2,453647
1356,5,2,342483
1609,6,2,377385
1697,3,2,350139
3120,3,2,582740
1593,3,2,343162
1586,6,4,418239
1478,2,1,313376
2279,4,1,457916
2071,4,2,426659
2543,3,3,508506
2335,6,3,500713
1309,2,3,301446
1596,3,4,396372
2682,2,3,520026
1898,4,4,443595
2593,5,4,545590
1925,4,2,401947
1516,5,4,383519
1848,1,1,359076
1515,6,2,360262
1717,2,3,375545
2100,6,4,480738
2255,1,1,427271
1204,2,1,262759
1991,3,2,394695
1706,6,2,410596
1675,2,3,352518
2066,5,1,422585
1724,1,4,353633
2691,2,4,543726
2594,3,3,516691
2590,6,3,537749
1752,4,3,401815
1518,2,2,335064
2041,4,4,453654
1924,1,2,368288
1695,1,3,369755
1412,1,3,322446
1979,6,1,424845
1797,4,1,373289
2344,5,4,497903
2332,6,4,522011
2550,6,1,510721
1370,6,1,334687
2200,1,2,407852
1636,3,3,355134
1389,6,1,346311
1785,1,3,372947
2534,3,3,498427
1813,5,2,400894
2782,3,2,517593
2274,6,4,516004
1802,2,4,404576
2580,6,4,543678
2222,4,4,458221
1533,5,3,383673
2929,1,2,531713
2129,2,1,402290
2009,3,4,457099
1572,6,2,378667
2589,6,2,536237
2258,2,4,462433
2314,2,2,432150
1746,5,1,380636
2417,2,2,451994
2455,5,3,491082
1665,1,2,328128
1291,2,3,314287
2290,1,1,414115
1213,5,4,328351
2076,4,4,454049
1776,1,3,364644
2609,5,1,519520
1803,3,1,372211
2553,2,1,471846
1742,6,4,451737
2499,4,1,466316
3030,3,4,590491
1465,2,2,316865
2146,1,2,420380
3374,5,4,676049
2033,5,2,444809
2030,3,1,398160
2394,4,1,469347
2020,4,4,445341
1146,5,1,282114
2566,1,4,526506
998,3,3,279239
1791,3,2,387246
2603,6,1,503941
1821,5,1,409206
1653,5,4,391734
2439,1,2,479387
1574,6,2,367717
1388,3,2,308188
2137,3,3,445450
1908,4,4,439506
1378,4,2,332179
2318,1,4,456595
2232,3,3,465752
1820,1,2,353084
1854,5,3,429473
2235,2,4,477989
2595,4,2,506867
1858,3,3,387086
2327,4,3,487696
2282,5,2,461860
2439,2,2,474250
2019,5,4,445656
1543,4,3,362950
1768,6,3,407630
2171,3,2,431635
2909,6,1,563517
1757,5,1,395492
2402,3,1,461194
1835,5,3,439963
2055,3,3,426123
2757,1,3,518828
2382,3,3,492190
1379,2,4,339347
1713,4,4,402051
2628,1,4,500765
2070,6,2,436888
1425,5,2,346098
1590,5,3,381685
2351,6,3,504512
2497,4,3,498831
2008,6,4,463127
3237,4,4,637288
2412,1,4,465895
1878,1,1,345759
1592,2,4,349671
1512,1,4,335973
2167,5,1,459526
1755,6,3,421601
2836,6,2,568718
2733,2,3,524921
2316,4,3,482469
1410,3,1,295462
1663,1,2,334450
2627,3,3,518566
1718,6,2,387063
2561,2,2,482315
2237,4,2,458994
2025,4,3,434146
1648,1,2,356127
1952,5,1,418338
2094,6,1,438459
2516,1,1,459024
1557,1,2,318162
1868,3,1,381334
2022,3,1,387191
2331,6,2,481340
1545,4,2,338148
1341,4,3,344102
2336,5,1,457831
1241,2,2,289146
2642,3,2,485649
1922,2,2,392119
1226,1,4,295060
1759,6,1,395838
2189,6,4,498694
1733,6,2,404890
2010,1,3,402159
2370,4,3,489743
1898,4,4,428999
1531,5,3,372288
1850,2,1,347988
2707,3,4,538286
2842,6,3,579618
990,5,3,296898
2545,1,1,464414
2125,6,1,449529
2461,4,4,517700
1724,6,2,394434
1115,1,2,253113
2292,1,2,429583
1529,1,3,332822
1305,5,3,335712
1340,6,2,342337
2300,5,2,466561
2069,3,1,395393
2391,6,3,491921
2334,4,2,472338
1789,4,2,381886
1964,3,2,399746
1744,2,4,400180
1894,2,2,379645
1516,4,3,345594
2195,5,2,452735
2537,6,3,518778
1591,5,4,387742
2640,5,4,533699
2056,2,2,434492
2120,4,1,429348
1150,3,2,283976
1096,6,3,338848
2072,2,2,421848
2394,2,2,476814
1664,1,4,372358
2835,4,1,533841
2367,6,1,483425
1545,1,1,300832
2015,6,3,453344
3238,1,1,578906
1378,5,3,344458
2264,6,2,503759
1838,2,2,399511
2353,2,1,435779
2633,6,4,574198
1806,2,1,366574
2559,6,2,536646
3110,1,3,561806
2033,6,3,453702
2392,5,3,507104
1704,4,3,389810
2009,5,3,448608
1911,1,2,376545
2398,6,4,536514
2602,2,3,498253
1945,1,2,379681
2766,5,3,543816
2765,6,1,548652
2423,4,2,476122
1741,2,3,374864
1694,3,2,365788
1593,6,4,391402
2474,3,4,521781
1394,5,1,338393
2338,4,4,493078
1459,4,4,367651
2411,2,3,494187
2008,6,4,474559
2666,4,3,531709
2570,4,2,500441
2717,3,2,499303
2730,5,3,560383
2071,6,3,485975
1420,6,4,391142
1473,3,4,366287
956,3,2,243737
1458,1,4,329375
2034,5,2,449054
1720,3,3,385623
1909,4,1,392445
2246,4,2,450979
1847,1,2,357680
1439,3,2,318881
1973,3,2,403928
1550,2,3,353405
1864,6,1,410336
2671,5,4,562760
1864,5,1,381246
2885,6,4,585798
2715,4,4,549109
1710,1,3,369651
1444,5,1,321799
1973,6,3,452573
2576,2,2,486681
1754,1,4,383252
2454,2,3,485528
2604,4,4,527542
1612,1,4,370095
1661,1,1,313394
2356,3,4,483153
2075,3,3,415182
1656,1,3,371510
1823,6,2,415427
1964,2,3,404833
1217,2,4,300395
2382,2,1,427872
1760,1,2,364308
608,3,2,199387
1988,5,1,407019
1629,6,4,393485
2844,6,3,585686
1707,3,1,341107
1451,4,1,328401
2253,3,3,449004
1669,2,3,356094
1610,6,1,375357
2254,6,3,493571
1479,4,1,323138
1271,3,3,303680
2862,5,2,546044
2289,1,1,418587
1867,2,1,353577
1998,1,2,399549
2252,6,2,496523
2486,4,4,518869
1622,4,3,389951
2183,1,4,447287
1746,4,1,350816
1905,3,3,413904
2080,1,2,395579
1996,4,3,445262
2367,6,3,508396
2243,6,3,491697
1245,6,4,353725
1321,3,3,319822
1815,3,2,390808
2914,2,3,564137
1574,2,2,337611
1895,6,1,410644
1731,4,4,408968
1722,1,2,348216
2089,5,1,426474
2700,1,2,480148
2227,5,4,494273
1598,1,3,354537
3376,2,4,649321
2039,2,2,411355
1711,1,3,373588
2706,2,4,543621
1765,4,4,419057
2831,2,1,516085
1564,1,3,322516
2715,3,4,543964
2100,6,2,445637
2645,1,3,500460
2950,4,4,584994
1433,4,3,353828
2637,6,2,533723
1295,2,1,273540
1476,4,2,338547
1598,2,4,368280
2251,4,3,469411
2016,5,4,465024
1916,6,3,452386
2073,5,4,461846
2295,1,3,449067
2334,2,4,491300
2547,3,4,536261
2910,4,1,554486
1989,5,2,424499
1739,2,2,365360
2306,3,3,468588
1427,3,4,347116
1660,1,1,327018
2499,6,4,538176
1937,2,1,391985
1395,1,1,292456
1255,5,3,325521
2024,3,1,410058
2570,4,4,536316
2564,5,4,556690
2055,2,3,423146
3004,6,2,599001
1947,5,2,411673
1930,3,2,401896
716,3,3,225558
1776,4,3,389868
2426,2,2,464188
2781,3,3,549931
1584,1,1,315159
2231,3,1,418065
2523,4,3,512617
2005,3,1,407147
858,6,3,283552
2123,2,4,445388
2380,3,4,518559
1526,5,2,370015
1872,1,2,370395
1422,4,3,334614
714,5,4,265521
2513,2,3,488507
1998,5,1,416360
2798,4,1,518119
2428,2,3,478938
1822,1,4,412351
1958,3,3,435074
2283,3,3,463719
2483,3,2,490085
2161,6,2,464818
2552,3,1,460501
1851,3,1,367275
1501,6,3,386724
1967,1,1,352099
2102,3,4,470357
1399,2,1,309539
1331,6,2,331860
2223,3,3,446719
1796,3,3,394198
1917,4,1,372475
1820,6,3,432528
2760,5,1,522355
2630,6,4,558764
1381,2,2,302324
1733,6,2,393983
2425,1,2,438773
2300,2,1,409518
1979,6,4,475848
1431,1,1,287440
1658,6,4,423980
1741,4,3,401444
2138,3,4,454761
2851,5,4,574001
1656,6,4,426187
1486,2,4,343494
1945,2,2,392881
2515,6,3,542774
1276,2,4,312000
2726,5,4,585850
1913,4,3,429873
1632,4,2,359658
1199,3,2,276544
2353,2,3,464697
1914,4,2,397676
2085,4,2,430255
1549,1,1,306022
1840,6,2,402205
1756,2,1,374674
1949,4,1,383921
1665,2,4,357067
1232,1,4,297053
3364,5,4,659286
1318,3,1,283120
2090,6,2,433155
1113,5,2,295886
1001,6,4,323822
2048,4,1,424343
2087,4,1,435820
2630,2,1,474584
2199,4,3,453987
1925,5,2,421551
1525,6,1,362492
2749,1,4,519874
2464,4,3,516434
1376,5,1,335321
2018,3,4,437386
2072,3,4,448393
1827,6,3,426550
2385,1,4,473984
2415,3,4,487657
1904,5,1,415676
1859,1,1,361562
2749,5,2,552404
2466,4,3,503430
2036,3,2,418886
1185,3,4,317979
2172,4,3,466812
2349,4,2,473204
622,5,2,219787
2125,5,1,452423
1791,3,2,362575
1889,1,1,352493
1546,1,4,360617
1925,3,3,401999
2695,4,2,533370
1776,4,4,420240
2482,6,2,505839
1596,1,2,329400
2379,6,3,524065
2000,5,4,456365
2176,2,2,430254
2003,4,3,427100
2320,5,3,479016
716,1,1,183180
1290,6,2,332653
2208,6,2,474346
978,6,4,316333
1734,1,3,364140
1972,5,4,459423
1585,5,2,385347
1654,5,3,387668
2135,6,2,466314
2504,5,4,547240
1520,1,3,337837
1712,6,1,371988
1634,1,4,353830
789,4,2,233763
2070,3,3,431111
2467,2,4,493388
2508,6,1,498154
1564,1,3,335428
1374,2,1,285742
2010,1,3,391201
2414,1,3,476689
2077,6,1,424787
2144,5,4,477446
2570,3,2,483623
1630,3,1,338276
1890,1,4,404015
2817,5,3,573473
1901,6,3,442027
1366,4,4,341254
1665,3,2,364279
1530,6,3,390201
2178,4,3,467130
1552,3,1,329444
2135,4,2,433968
1631,5,4,418396
938,1,4,274262
2153,5,4,479547
2074,5,3,461621
2258,1,1,409269
1663,1,1,320036
1610,2,1,329437
2200,5,1,443527
2759,4,1,501422
2005,3,3,427543
2212,1,3,434877
1839,1,1,371906
1228,5,2,322120
2483,1,2,462456
2454,3,4,508689
2355,3,2,478441
1909,5,2,415741
2298,3,4,493237
2446,6,4,527013
2810,3,1,523863
2494,6,3,529336
2031,4,1,406338
1345,3,1,284718
2077,5,1,411853
2128,1,3,412175
2354,5,2,475554
2676,3,2,517998
1952,5,4,427792
3050,2,2,560682
1120,1,4,285628
2209,3,1,439724
1600,4,4,397676
1046,3,4,295716
1899,2,3,402579
1271,5,2,336663
1919,3,3,413997
2017,4,4,446964
2559,3,3,506202
1246,1,1,261262
2454,3,2,472452
2049,6,2,457233
2514,6,1,482638
1784,4,2,398256
1333,6,4,375809
1391,6,2,347919
1354,5,2,322699
2238,5,4,477666
2738,1,1,495210
1717,5,3,408962
2314,3,3,473867
1238,5,4,357356
2090,5,1,434186
2334,4,1,468712
1275,5,1,279769
1898,3,1,381182
2357,6,1,480361
533,4,3,201842
2667,2,2,486382
2176,5,3,467394
2358,5,2,484510
1793,4,2,382277
1138,3,1,278092
2267,2,4,486115
1958,2,4,412563
2016,5,4,466067
2543,4,2,520066
2381,6,1,480953
2960,5,4,597457
2076,6,3,476985
1654,1,4,362197
1905,5,3,429329
2207,1,2,416775
2507,1,3,482096
1266,4,4,318874
2004,6,4,475157
2804,1,4,537667
1879,2,1,367653
2465,2,1,441748
2246,6,2,474532
2477,3,2,481312
1595,4,2,361368
1597,1,3,344543
2010,5,2,430914
1233,4,1,296964
1865,1,2,380381
2126,1,2,428963
2892,2,1,520709
2201,4,3,458554
2312,6,1,477660
2582,1,2,483729
1517,3,1,319538
1917,4,1,391154
3212,4,2,601911
1960,6,3,455262
2558,1,2,478259
2481,4,1,465103
1260,2,1,283493
2155,2,4,450031
2073,5,3,425297
2164,2,4,452269
1622,5,2,376514
1441,5,4,373835
1761,1,3,370541
1951,5,4,452242
2592,1,4,501601
2908,5,3,604043
2698,3,1,490911
2430,5,3,504616
1497,6,4,391761
1795,4,3,404053
2104,1,3,428522
1683,2,4,378464
2288,3,2,437805
2360,3,4,485110
2268,2,4,469195
2512,5,4,542212
1547,5,4,395569
2466,1,3,478240
1652,2,2,361234
1529,3,1,333807
2266,1,3,447242
2607,5,4,542049
2244,2,2,440007
2010,1,1,373844
2155,5,1,464450
2068,4,2,458306
1437,6,2,366218
1378,1,3,321511
1960,5,1,406302
2039,5,4,475869
2005,6,2,447467
2338,3,4,484757
1892,4,1,394749
2281,1,3,448059
1927,2,1,373732
2911,1,4,563340
2040,3,2,426806
3170,2,3,605354
2176,3,4,469676
1893,2,2,367218
1550,2,3,337043
1278,6,4,360213
1504,6,3,375298
1560,6,4,404223
2197,3,2,464025
1736,3,4,405255
2093,6,2,450575
2640,1,1,463343
1956,3,4,430353
3039,6,3,610101
1412,6,1,339181
1924,5,2,412457
1730,4,2,367531
2468,3,1,476514
880,6,3,298711
1278,1,3,298670
1946,2,2,403087
2775,3,4,548561
2112,3,3,443275
1324,4,2,325463
1401,6,2,363001
2836,2,1,507769
1689,2,2,376866
1528,4,2,354636
2738,2,1,485049
2505,5,4,545250
2637,1,1,460200
1524,6,2,359340
1237,5,2,314798
2066,5,4,471205
2167,3,1,418840
2182,6,1,448273
2739,3,3,531968
1133,3,2,267821
2429,5,1,478241
1451,6,1,341744
2427,2,4,511699
1762,5,4,407658
1593,6,3,386994
1695,6,1,374393
1277,1,3,289357
2020,3,3,435068
1613,4,4,399622
2393,1,2,460712
2320,1,2,456668
2844,3,3,545173
2183,4,2,447522
2260,3,2,451756
2700,3,2,507063
1686,4,3,396426
1255,4,1,293658
2100,5,4,476700
1288,1,2,295535
3226,5,2,593164
2727,3,3,532890
3081,2,2,562039
2031,5,3,443194
2275,4,3,480854
1770,2,3,364397
2441,2,1,446634
1392,5,4,377854
728,3,4,246036
1604,6,1,367024
1272,2,3,303000
2738,1,1,487659
2907,5,2,549169
1298,4,3,330522
2645,1,2,489587
2475,4,1,474988
1215,3,3,312578
1804,4,2,378859
1709,6,3,416051
2373,4,2,480734
1385,3,3,337023
1950,2,1,384713
1657,3,3,371637
2236,2,3,454687
1891,1,3,388436
1732,3,3,380135
1893,5,4,436356
3018,1,2,538367
1791,4,1,362503
1479,1,4,350115
2291,5,3,478295
1928,4,4,414019
1292,2,2,311650
3115,3,2,590323
1823,1,3,389379
1811,5,4,427955
2079,5,4,457318
2865,5,2,572602
1160,3,1,268339
2137,1,4,439001
3043,6,1,578342
2064,4,3,447155
1382,4,4,340486
1690,5,1,348785
2103,4,2,439972
2665,6,1,530352
1830,1,3,396224
2413,4,1,465361
1282,3,3,318151
1278,3,4,332047
1758,3,4,400634
2719,4,2,522272
2034,6,3,438121
2144,1,3,429610
2139,3,2,423595
2554,5,2,532232
1694,6,2,404070
2344,6,2,485720
1584,5,3,391305
2991,6,1,567223
1599,5,4,393133
1558,4,4,379544
2274,5,3,488999
2039,4,3,461958
2163,3,2,433561
2113,1,1,390739
1454,2,3,336064
2806,3,2,543226
2446,2,1,467063
2679,4,1,509831
1735,3,2,358424
2208,2,3,434752
2098,6,4,473807
2564,5,4,541207
2580,4,1,484233
2096,5,4,496316
1241,5,4,356049
2889,6,2,590504
2277,2,4,473438
1695,3,4,392700
2203,1,2,416921
1244,2,4,316519
2527,2,2,478773
1264,4,1,297343
1889,1,3,391994
2122,2,4,459333
2519,2,4,521139
2053,2,4,435105
2317,4,3,460023
1985,6,3,434552
1983,2,3,420553
2042,4,4,441605
1905,2,4,430395
1156,4,1,283469
1615,4,4,381586
2122,6,1,438011
1875,2,1,350283
1922,1,3,389123
1838,2,4,394735
1568,1,2,307918
1753,4,1,373580
1846,4,2,379591
2002,5,3,436076
2196,3,3,464196
1909,4,4,421064
1485,6,3,360552
1300,2,2,304369
3298,4,2,632237
1435,1,2,302084
1740,5,3,404796
2258,5,3,492508
2180,3,1,427525
2260,3,4,485489
1778,2,1,370011
2119,5,2,447468
2030,5,4,468610
1843,3,1,354879
2122,6,1,426078
2527,3,2,487536
1988,2,1,385849
1992,1,3,393271
2534,6,3,547605
2480,6,2,511395
2791,2,1,498404
1121,1,1,238489
2452,5,2,500404
2300,3,2,453668
1557,1,4,355529
2125,5,3,480087
2525,3,1,480791
1585,6,1,349930
2221,1,2,435242
2435,4,4,506941
1464,3,1,315077
1928,1,3,388879
2150,5,4,491933
1601,3,2,368835
1560,1,2,311642
1932,3,3,415136
2400,4,3,489739
2321,3,3,484034
1569,6,1,353761
2326,6,2,497112
1582,2,3,364056
1194,3,3,298980
1816,4,1,381751
2561,5,1,515304
2327,2,4,473647
1999,1,2,384431
1791,1,4,392138
1805,4,2,391016
2054,4,4,450581
1465,2,1,310707
1825,1,4,398959
1892,5,1,385540
1324,6,4,369899
1580,5,4,376791
2205,2,1,418184
2004,1,3,424170
1845,4,2,382247
1544,3,4,378886
2788,1,3,519570
1581,4,3,374429
2125,6,3,470279
1756,4,4,415069
2018,1,1,382710
2228,1,1,402379
1314,2,4,323378
1996,5,2,436020
2595,2,2,497785
2880,3,4,569499
1934,2,4,440460
2020,5,4,481989
3105,3,2,582086
2567,1,4,514626
1691,5,3,400413
1690,5,1,365667
2478,1,3,473215
1494,3,3,355513
2543,3,2,494604
2167,6,4,488203
2258,1,4,467190
1871,5,3,413780
1685,1,2,354439
2730,4,1,509767
1876,3,1,368795
1794,2,3,394451
1959,2,1,374596
2096,6,4,469776
1484,6,1,346699
1717,1,4,389418
1690,5,4,414889
2422,5,4,534110
1557,6,3,384250
1122,4,1,275430
1016,4,2,280926
1264,5,1,294077
2680,6,4,576826
2008,6,2,437955
2250,4,2,459228
2268,5,3,494424
2028,6,4,492990
1962,2,1,370798
2522,3,2,473305
2072,5,4,461148
2699,2,2,499919
2310,5,2,481253
1691,6,4,415971
1751,1,1,341757
1636,1,3,344510
2608,2,1,474247
1797,3,4,420358
1600,1,1,304520
2159,5,2,443880
1951,1,3,413550
2147,4,2,440746
2944,4,3,569738
2456,1,4,485446
2013,5,4,464780
1295,5,4,376920
1750,6,4,411244
2355,3,2,473628
1414,6,4,368034
3070,4,3,582577
2007,3,4,444938
2024,5,3,439515
1666,5,4,416012
2248,2,4,453316
1420,2,1,291936
3082,1,2,533536
2658,6,3,577776
2492,3,3,478955
1304,2,3,310182
2102,4,2,431581
2604,4,3,527734
2296,6,3,503026
1498,3,1,334787
1674,4,2,346874
1774,2,4,400404
1698,1,3,344812
2764,6,1,534834
1039,6,3,296520
2327,6,1,476640
1353,2,1,272976
1519,2,2,325017
995,5,4,316613
1725,2,2,361074
2755,4,4,562087
2132,1,3,424392
1400,2,4,345481
2508,4,4,538099
2615,4,4,530510
2052,1,1,405522
3017,3,1,549892
2410,6,3,506503
2341,3,4,488443
1598,3,4,380689
2313,6,1,446786
2108,3,4,452097
2259,3,1,443730
1657,1,2,337414
2064,4,3,461775
1591,5,2,354642
926,1,2,223986
2499,4,3,506284
1248,3,4,333714
2053,5,1,430622
2166,4,2,441780
2163,1,3,454241
1858,3,2,384500
2135,5,1,409531
2235,4,1,448062
2367,3,4,489406
2866,6,2,582413
2117,1,4,417891
2032,6,3,449122
1546,4,2,356074
2217,5,1,446761
2333,4,4,501464
1903,5,3,416730
2272,3,2,443222
1853,2,2,373388
2335,2,2,456321
2456,4,1,497377
2449,1,3,490871
2058,6,1,450394
1480,3,4,363312
1694,3,3,385061
2297,4,3,489575
3224,3,2,615706
1829,4,4,419819
2227,4,4,482999
1721,1,3,368277
1513,2,2,338883
1661,2,3,361537
958,6,2,271945
2676,3,3,523616
884,2,1,226032
1868,5,3,419980
1410,1,4,328394
1557,3,1,337982
2688,1,4,525247
2100,6,1,441405
1517,2,4,341026
1705,5,2,392937
1617,3,3,362999
1978,6,3,447618
2086,1,1,384051
2947,4,1,552522
1041,1,3,250713
1982,2,2,410548
1842,6,1,402347
2473,4,4,519215
2177,1,2,427657
2295,6,3,497767
2172,6,3,496997
1534,6,2,368552
2605,3,3,519747
2399,2,2,453527
2457,5,3,517685
2632,5,4,563232
2208,6,3,488354
2740,3,4,565977
2188,4,3,465661
1890,3,2,395055
1996,3,3,440816
1988,5,4,459810
1740,3,1,358434
2815,4,4,594732
2148,3,2,440644
2047,1,3,409051
2194,3,3,447982
3489,2,4,666924
1434,6,1,347512
1577,1,1,284836
1309,5,2,324345
1883,4,4,432259
2122,6,4,475612
1767,2,2,362847
1730,6,3,411928
2071,5,2,439586
1748,2,3,379961
2155,5,1,435752
2557,6,3,559655
2338,5,3,492276
2440,3,3,487538
2542,3,3,506939
2141,4,3,448835
1920,6,3,448147
1613,1,3,348620
1804,6,1,391401
1738,1,1,336725
2365,4,2,492649
2173,3,2,443911
2348,5,1,453007
1419,6,1,340961
2715,1,2,494866
1786,6,2,408020
1449,5,1,342555
1780,6,4,434286
3241,4,4,637561
1806,3,2,381325
1837,5,3,422832
1903,4,4,425182
1925,6,1,388382
1609,6,2,371712
2071,3,1,415806
2537,6,3,520402
2157,1,3,430904
1444,3,1,335628
1827,3,4,415507
1724,2,3,367653
2026,5,2,432487
2665,5,3,560585
1925,1,3,399897
1955,2,3,415138
2888,2,3,547760
2438,2,4,491185
2287,6,4,532546
2979,1,4,567787
2244,6,3,484866
1006,1,1,225990
2416,2,1,435099
1203,3,2,309595
2226,6,2,480534
1143,4,2,274004
1766,2,2,346446
1818,6,3,422174
1614,3,3,367372
1825,2,4,394529
2516,4,4,534132
1643,2,4,368724
2272,1,3,447085
1517,2,3,343155
1905,3,1,397091
2161,5,3,471434
1501,1,1,301726
1344,5,2,330052
2245,4,1,417317
2561,4,2,517947
1960,3,2,396635
1771,5,3,419921
2077,5,4,468943
2027,1,1,372006
2121,1,4,432754
735,2,2,223335
1465,1,3,332557
1577,3,2,347711
2075,3,2,430369
2092,5,2,458686
2318,1,4,466142
2128,1,4,429378
1349,3,3,331681
2723,4,1,509645
2635,2,3,521745
1370,6,2,337885
2166,3,3,436854
1702,6,3,413626
2069,2,1,406213
2526,4,1,480128
3065,3,1,547298
2375,6,1,473962
2147,2,1,399725
1830,5,2,397560
2091,5,1,425400
2679,6,4,564104
1977,3,4,437100
1556,6,2,380345
1190,5,4,347933
2256,1,3,454428
2123,5,2,444544
1677,3,3,354076
2513,4,4,524340
1789,3,4,407557
1932,3,1,389602
1991,5,1,393283
1824,2,2,370666
2117,3,2,414280
2575,5,1,501262
1428,2,2,329307
2244,1,2,431933
2086,2,4,431324
2076,4,1,412322
2435,1,4,484880
2024,6,4,460807
2240,6,2,478242
2357,6,4,536019
1747,6,1,388918
2149,4,3,464107
1874,2,4,393513
1933,1,1,370284
1838,1,3,368514
2235,2,2,427970
2040,5,1,404718
2197,5,4,481101
1991,6,2,436625
1197,6,2,318656
2015,2,2,399782
2031,3,3,428746
2121,2,3,420324
1703,2,2,360716
1402,3,3,318004
2312,3,4,484137
1863,1,1,341662
2085,2,2,395974
1859,6,3,429663
1996,2,4,416266
1775,1,3,364538
1515,5,3,370288
2236,4,2,458956
1698,3,3,380744
2081,5,3,460785
2205,3,1,428368
1706,1,4,388531
1398,2,1,303190
3213,2,2,583045
1736,2,2,358354
2311,5,3,491264
2969,6,3,588231
2394,4,2,481605
1849,1,2,357083
1966,2,3,423628
1583,5,3,354809
2440,6,1,497614
2283,2,4,474184
1742,5,4,406735
1478,3,3,349292
1339,1,1,273551
2493,3,3,510322
2060,6,4,468411
2107,4,4,459647
1588,5,3,383368
1268,4,4,333566
2481,1,3,461836
2021,4,2,422552
2453,6,1,478019
1807,1,1,337503
1881,4,4,444683
2356,6,1,474475
2366,3,2,465731
2398,4,2,477329
1852,4,1,371339
2307,4,4,503276
2554,2,3,500436
1947,5,1,401939
1743,3,1,370642
2671,2,3,513038
1672,3,2,341133
2314,5,1,477384
1970,5,1,414062
1079,3,3,266394
2564,2,2,494535
621,3,3,210998
1007,2,3,248962
2263,6,4,513735
2263,4,2,473951
1681,2,3,352463
2073,2,3,421514
734,5,1,225516
2353,2,4,466881
2124,3,2,425441
1977,6,4,464249
2010,2,2,411306
2246,3,3,474241
1985,3,4,450082
1062,5,1,269289
3098,5,1,570166
2600,6,1,498205
1357,6,3,354113
1827,4,3,398630
1881,1,3,379860
2539,6,4,558025
920,3,3,269725
1750,6,4,429879
1119,4,2,299761
1857,3,2,384544
1763,2,2,362427
2039,1,1,377816
1697,3,3,373551
1624,2,2,331743
2309,3,1,435532
2227,1,1,401859
2275,6,4,511864
1911,5,4,452323
1714,1,2,344363
1940,6,3,444214
2250,4,2,466358
911,4,4,304445
2197,3,2,423887
2154,2,4,450903
2031,2,3,412151
1925,6,1,419314
716,6,4,277503
1780,1,4,381119
2894,6,1,563583
2006,1,1,374227
1846,2,4,421313
2008,6,2,445896
2177,4,2,472633
2329,2,4,475739
1885,2,1,385997
2212,3,3,461050
2838,5,1,528599
2503,1,2,467236
3170,6,1,578543
1671,3,3,396944
2838,1,1,504229
1604,2,3,373463
2176,1,3,417343
2366,4,1,450852
1744,3,2,359960
2043,1,3,400915
2455,1,4,476425
1644,2,2,353184
2834,4,2,531805
1307,5,1,303878
2969,4,4,614353
2500,2,1,456478
1955,5,3,449393
1798,2,1,356576
1746,3,1,347102
1932,6,4,449483
1975,4,3,424879
2627,1,1,464584
2984,1,2,558702
2099,1,4,445426
1577,5,3,382712
1727,3,3,374452
1908,3,1,380019
1484,3,3,347840
1410,6,4,389537
3048,6,4,621323
2151,3,1,425461
1583,6,3,407418
2408,4,2,483122
1410,5,1,330321
1451,4,4,358966
